Year,Biochar,Biochar_E,IFuelwood_E,IFuelwood_Char,RFuelwood_E,RFuelwood_Char,Paper_C,Paper_A,Paper_D,Paper_R,Paper_L,BC_C,BC_A,BC_D,BC_R,BC_L,EC_C,EC_A,EC_L,HA_C,HA_A,HA_D,HA_R,HA_L
2032,55226770.0,27201245.0,389963192.0,12060717.0,226467224.0,19692802.0,579302493.0,4114096618.0,465252282.0,121604828.0,343647454.0,278938892.0,3408937497.0,3062820.0,196399.0,2866421.0,55239479.0,653946086.0,4293755.0,239417055.0,2889108317.0,9245351.0,790462.0,8454889.0
2033,54992429.0,27085823.0,388308479.0,12009541.0,225506266.0,19609241.0,576844366.0,4189316001.0,506793035.0,136045566.0,370747468.0,277755283.0,3683362204.0,3469920.0,228933.0,3240987.0,55005084.0,704294045.0,4820171.0,238401148.0,3117465084.0,10448425.0,919133.0,9529292.0
2034,54759082.0,26970891.0,386660788.0,11958581.0,224549386.0,19526034.0,574396668.0,4220609191.0,548322693.0,150814562.0,397508131.0,276576697.0,3956185622.0,3909143.0,264654.0,3644490.0,54771683.0,753866556.0,5378930.0,237389551.0,3343564514.0,11739351.0,1059692.0,10679659.0
2035,54526725.0,26856447.0,385020087.0,11907838.0,223596566.0,19443180.0,571959358.0,4208054533.0,589726916.0,165855400.0,423871515.0,275403112.0,4227379560.0,4382642.0,303782.0,4078861.0,54539273.0,802631644.0,5971273.0,236382247.0,3567320680.0,13122876.0,1212811.0,11910064.0
2036,54295355.0,26742488.0,383386349.0,11857310.0,222647789.0,19360677.0,569532389.0,4239025310.0,562924344.0,161600706.0,401323638.0,274234507.0,4496913601.0,4892673.0,346550.0,4546124.0,54307849.0,850556095.0,6598423.0,235379217.0,3788642837.0,14603843.0,1379193.0,13224650.0
2037,54064965.0,26629013.0,381759544.0,11806996.0,221703038.0,19278525.0,567115719.0,4250476292.0,567420830.0,166018605.0,401402225.0,273070860.0,4764754998.0,5441602.0,393206.0,5048395.0,54077407.0,897605479.0,7261582.0,234380443.0,4007435338.0,16187181.0,1559566.0,14627615.0
2038,53835554.0,26516019.0,380139641.0,11756896.0,220762296.0,19196721.0,564709302.0,4255650360.0,571215336.0,170112345.0,401102991.0,271912151.0,5030868561.0,6031901.0,444014.0,5587887.0,53847943.0,943744177.0,7961916.0,233385908.0,4223597556.0,17877884.0,1754678.0,16123206.0
2039,53607116.0,26403505.0,378526612.0,11707009.0,219825545.0,19115265.0,562313098.0,4255259648.0,574286325.0,173877550.0,400408775.0,270758358.0,5295216551.0,6666156.0,499250.0,6166906.0,53619452.0,988935416.0,8700557.0,232395591.0,4437023820.0,19681003.0,1965300.0,17715702.0
2040,53379648.0,26291468.0,376920427.0,11657333.0,218892769.0,19034154.0,559927059.0,4250038753.0,576613908.0,177309091.0,399304817.0,269609462.0,5557758569.0,7347063.0,559207.0,6787856.0,53391931.0,1033141310.0,9478592.0,231409477.0,4647603372.0,21601623.0,2192221.0,19409402.0
2041,53465821.0,26333912.0,377528908.0,11676152.0,219246138.0,19064882.0,560830977.0,4240743145.0,578179949.0,180401386.0,397778563.0,270044706.0,5820029923.0,8078250.0,624255.0,7453995.0,53478125.0,1076634454.0,10298306.0,231783054.0,4856573445.0,23647358.0,2436500.0,21210858.0
2042,53552133.0,26376424.0,378138372.0,11695001.0,219600078.0,19095659.0,561736354.0,4231247392.0,579158262.0,183208788.0,395949473.0,270480652.0,6081979551.0,8862711.0,694724.0,8167987.0,53564457.0,1119372765.0,11160773.0,232157232.0,5063806862.0,25823535.0,2698985.0,23124550.0
2043,53638585.0,26419005.0,378748819.0,11713881.0,219954589.0,19126486.0,562643192.0,4222148613.0,579540439.0,185729781.0,393810658.0,270917302.0,6343553332.0,9703560.0,770961.0,8932599.0,53650929.0,1161313117.0,12067008.0,232532015.0,5269171124.0,28135478.0,2980535.0,25154943.0
2044,53725177.0,26461654.0,379360252.0,11732791.0,220309673.0,19157363.0,563551495.0,4214053364.0,579319736.0,187962812.0,391356923.0,271354656.0,6604693977.0,10604030.0,853326.0,9750703.0,53737540.0,1202411402.0,13017957.0,232907403.0,5472528417.0,30588482.0,3282018.0,27306465.0
2045,53811908.0,26504372.0,379972672.0,11751732.0,220665329.0,19188290.0,564461264.0,4207575983.0,578491074.0,189906422.0,388584652.0,271792718.0,6865340908.0,11567469.0,942198.0,10625271.0,53824291.0,1242622602.0,14014494.0,233283396.0,5673735655.0,33187795.0,3604301.0,29583494.0
2046,53898779.0,26547160.0,380586080.0,11770703.0,221021560.0,19219266.0,565372501.0,4203336931.0,577051033.0,191559346.0,385491688.0,272231487.0,7125430138.0,12597346.0,1037970.0,11559376.0,53911182.0,1281900867.0,15057409.0,233659998.0,5872644546.0,35938592.0,3948258.0,31990334.0
2047,53985791.0,26590016.0,381200478.0,11789706.0,221378366.0,19250293.0,566285209.0,4201241344.0,575837403.0,193202285.0,382635118.0,272670962.0,7384894154.0,13697242.0,1141050.0,12556192.0,53998214.0,1320199601.0,16147405.0,234037206.0,6069101661.0,38845949.0,4314755.0,34531194.0
2048,54072942.0,26632942.0,381815869.0,11808738.0,221735748.0,19281369.0,567199391.0,4201067308.0,574853995.0,194844584.0,380009411.0,273111150.0,7643661811.0,14870854.0,1251864.0,13618990.0,54085386.0,1357471548.0,17285091.0,234415024.0,6262948563.0,41914822.0,4704654.0,37210168.0
2049,54160235.0,26675936.0,382432253.0,11827802.0,222093707.0,19312496.0,568115049.0,4202588843.0,574104097.0,196494743.0,377609354.0,273552046.0,7901658207.0,16121987.0,1370851.0,14751135.0,54172698.0,1393668898.0,18470972.0,234793452.0,6454021926.0,45150018.0,5118804.0,40031214.0
2050,54247668.0,26719001.0,383049632.0,11846896.0,222452244.0,19343673.0,569032185.0,4205576419.0,573590441.0,198160478.0,375429963.0,273993654.0,8158804584.0,17454555.0,1498468.0,15956087.0,54260152.0,1428743390.0,19705446.0,235172490.0,6642153707.0,48556167.0,5558042.0,42998125.0
2051,54222468.0,26706589.0,382871690.0,11841392.0,222348905.0,19334687.0,568767845.0,4209797488.0,573315182.0,199848778.0,373466404.0,273866373.0,8414448900.0,18872282.0,1635159.0,17237123.0,54234946.0,1462534051.0,20988346.0,235063242.0,6826683300.0,52136792.0,6023078.0,46113714.0
2052,54197280.0,26694182.0,382693829.0,11835892.0,222245614.0,19325706.0,568503628.0,4213898990.0,573211312.0,201541846.0,371669466.0,273739150.0,8668504019.0,20379256.0,1781406.0,18597850.0,54209752.0,1494992395.0,22319799.0,234954045.0,7007434201.0,55896008.0,6514694.0,49381314.0
2053,54172102.0,26681782.0,382516052.0,11830393.0,222142372.0,19316728.0,568239534.0,4217710145.0,573277370.0,203243896.0,370033475.0,273611987.0,8920878668.0,21979658.0,1937705.0,20041953.0,54184569.0,1526069867.0,23699805.0,234844899.0,7184225925.0,59837661.0,7033639.0,52804022.0
2054,54146937.0,26669387.0,382338356.0,11824898.0,222039177.0,19307755.0,567975564.0,4221061371.0,573511383.0,204958582.0,368552802.0,273484882.0,9171477353.0,23677756.0,2104567.0,21573190.0,54159398.0,1555717983.0,25128233.0,234735804.0,7356874280.0,63965307.0,7580631.0,56384676.0
2055,54121784.0,26656998.0,382160745.0,11819404.0,221936031.0,19298785.0,567711715.0,4223784804.0,573910876.0,206689033.0,367221842.0,273357837.0,9420200269.0,25477898.0,2282513.0,23195384.0,54134238.0,1583888454.0,26604813.0,234626759.0,7525191681.0,68282179.0,8156349.0,60125830.0
2056,54096642.0,26644615.0,381983214.0,11813914.0,221832932.0,19289820.0,567447989.0,4225714793.0,574472884.0,208437890.0,366034995.0,273230850.0,9666943227.0,27384501.0,2472080.0,24912421.0,54109091.0,1610533332.0,28129138.0,234517765.0,7688987478.0,72791162.0,8761430.0,64029732.0
2057,54071512.0,26632237.0,381805767.0,11808426.0,221729882.0,19280859.0,567184384.0,4226891488.0,574957104.0,210120763.0,364836341.0,273103923.0,9911597588.0,29402050.0,2673812.0,26728238.0,54083955.0,1635605146.0,29700658.0,234408822.0,7848068326.0,77494764.0,9396463.0,68098302.0
2058,54046393.0,26619865.0,381628403.0,11802940.0,221626879.0,19271902.0,566920903.0,4227392019.0,575361851.0,211738394.0,363623457.0,272977054.0,10154050200.0,31535084.0,2888268.0,28646816.0,54058830.0,1659057049.0,31318677.0,234299929.0,8002238568.0,82395091.0,10061983.0,72333108.0
2059,54021287.0,26607499.0,381451120.0,11797457.0,221523923.0,19262950.0,566657544.0,4227295288.0,575685629.0,213291459.0,362394170.0,272850245.0,10394183348.0,33788189.0,3116014.0,30672175.0,54033718.0,1680842963.0,32982354.0,234191087.0,8151300656.0,87493819.0,10758472.0,76735348.0
2060,53996191.0,26595139.0,381273919.0,11791977.0,221421017.0,19254001.0,566394308.0,4226681787.0,575927135.0,214780585.0,361146550.0,272723495.0,10631874712.0,36165985.0,3357625.0,32808361.0,54008617.0,1700917724.0,34690697.0,234082295.0,8295055586.0,92792174.0,11486348.0,81305827.0
2061,53834288.0,26515395.0,380130697.0,11756619.0,220757101.0,19196270.0,564696016.0,4225633410.0,576085272.0,216206374.0,359878898.0,271905753.0,10866306629.0,38672762.0,3613650.0,35059112.0,53846676.0,1719100908.0,36442024.0,233380417.0,8432711280.0,98289808.0,12245828.0,86043981.0
2062,53672869.0,26435891.0,378990902.0,11721368.0,220095177.0,19138711.0,563002814.0,4222876800.0,576075975.0,217537999.0,358537976.0,271090463.0,11097350257.0,41313149.0,3884675.0,37428473.0,53685220.0,1735350666.0,38235006.0,232680642.0,8564070441.0,103986876.0,13037182.0,90949694.0
2063,53511935.0,26356624.0,377854525.0,11686222.0,219435237.0,19081325.0,561314689.0,4218582457.0,575896046.0,218774518.0,357121529.0,270277617.0,11324872114.0,44091772.0,4171291.0,39920481.0,53524249.0,1749626551.0,40068171.0,231982965.0,8688935870.0,109883010.0,13860605.0,96022405.0
2064,53351483.0,26277596.0,376721555.0,11651182.0,218777276.0,19024111.0,559631629.0,4212924244.0,575542667.0,219915060.0,355627606.0,269467210.0,11548734094.0,47013246.0,4474089.0,42539157.0,53363760.0,1761889662.0,41939896.0,231287381.0,8807111002.0,115977299.0,14716214.0,101261085.0
2065,53191512.0,26198805.0,375591982.0,11616247.0,218121288.0,18967068.0,557953612.0,4206079024.0,575013410.0,220958846.0,354054563.0,268659231.0,11768793477.0,50082158.0,4793666.0,45288492.0,53203753.0,1772102788.0,43848418.0,230593882.0,8918400450.0,122268278.0,15604046.0,106664232.0
2066,53032022.0,26120249.0,374465796.0,11581416.0,217467267.0,18910197.0,556280628.0,4198226263.0,574306265.0,221905200.0,352401065.0,267853675.0,11984902972.0,53303052.0,5130615.0,48172436.0,53044225.0,1780230551.0,45791835.0,229902462.0,9022610574.0,128753908.0,16524052.0,112229856.0
2067,52873008.0,26041930.0,373342987.0,11546690.0,216815206.0,18853496.0,554612660.0,4189474395.0,573505086.0,222786757.0,350718329.0,267050534.0,12196910763.0,56680415.0,5485532.0,51194883.0,52885176.0,1786239540.0,47768112.0,229213116.0,9119550054.0,135431569.0,17476094.0,117955475.0
2068,52714473.0,25963845.0,372223545.0,11512068.0,216165102.0,18796965.0,552949692.0,4179921170.0,572608268.0,223603436.0,349004831.0,266249803.0,12404660573.0,60218663.0,5859005.0,54359658.0,52726604.0,1790098444.0,49775082.0,228525836.0,9209030481.0,142298052.0,18459948.0,123838104.0
2069,52556412.0,25885994.0,371107459.0,11477550.0,215516945.0,18740604.0,551291712.0,4169666040.0,571614435.0,224355192.0,347259243.0,265451471.0,12607991745.0,63922124.0,6251621.0,57670504.0,52568506.0,1791778178.0,51810458.0,227840618.0,9290866944.0,149349552.0,19475296.0,129874256.0
2070,52398825.0,25808377.0,369994718.0,11443136.0,214870733.0,18684412.0,549638704.0,4158809938.0,570522458.0,225042024.0,345480434.0,264655535.0,12806739340.0,67795022.0,6663955.0,61131067.0,52410884.0,1791252001.0,53871837.0,227157455.0,9364878633.0,156581664.0,20521727.0,136059937.0
2071,52215857.0,25718258.0,368702753.0,11403178.0,214120438.0,18619168.0,547719448.0,4147455036.0,569331461.0,225663989.0,343667472.0,263731398.0,13000603724.0,71841391.0,7096571.0,64744820.0,52227873.0,1788469867.0,55956607.0,226364256.0,9430777547.0,163989180.0,21598707.0,142390473.0
2072,52033527.0,25628453.0,367415299.0,11363360.0,213372761.0,18554153.0,545806896.0,4135448166.0,568025113.0,226214949.0,341810165.0,262810487.0,13189412658.0,76065190.0,7550025.0,68515165.0,52045501.0,1783410325.0,58062148.0,225573826.0,9488393805.0,171566486.0,22705634.0,148860852.0
2073,51851834.0,25538963.0,366132341.0,11323681.0,212627696.0,18489365.0,543901021.0,4122910328.0,566602642.0,226694840.0,339907803.0,261892794.0,13372990013.0,80470221.0,8024861.0,72445360.0,51863766.0,1776054583.0,60185755.0,224786156.0,9537563429.0,179307380.0,23841809.0,155465571.0
2074,51670775.0,25449785.0,364853863.0,11284140.0,211885232.0,18424803.0,542001800.0,4109963418.0,565063579.0,227103690.0,337959889.0,260978303.0,13551155931.0,85060113.0,8521605.0,76538508.0,51682665.0,1766386600.0,62324637.0,224001236.0,9578128921.0,187205079.0,25006438.0,162198642.0
2075,51490348.0,25360918.0,363579848.0,11244738.0,211145361.0,18360466.0,540109212.0,4096729933.0,563407766.0,227441629.0,335966136.0,260067006.0,13723727007.0,89838306.0,9040769.0,80797536.0,51502198.0,1754393156.0,64475935.0,223219058.0,9609939843.0,195252236.0,26198631.0,169053605.0
2076,51310552.0,25272361.0,362310282.0,11205473.0,210408074.0,18296354.0,538223234.0,4083332665.0,561635356.0,227708891.0,333926465.0,259158893.0,13890516491.0,94808026.0,9582843.0,85225184.0,51322360.0,1740063919.0,66636728.0,222439612.0,9632853373.0,203440950.0,27417406.0,176023543.0
2077,51131384.0,25184114.0,361045150.0,11166345.0,209673361.0,18232466.0,536343841.0,4069805523.0,559850471.0,227948022.0,331902449.0,258253949.0,14051334504.0,99972278.0,10148293.0,89823985.0,51143150.0,1723391501.0,68804048.0,221662886.0,9646734841.0,211762791.0,28661691.0,183101100.0
2078,50952840.0,25096175.0,359784435.0,11127354.0,208941213.0,18168801.0,534471009.0,4056167371.0,558052843.0,228159578.0,329893265.0,257352165.0,14205988272.0,105333819.0,10737565.0,94596254.0,50964566.0,1704371501.0,70974888.0,220888873.0,9651458259.0,220208821.0,29930324.0,190278497.0
2079,50774921.0,25008543.0,358528122.0,11088499.0,208211623.0,18105358.0,532604717.0,4042437337.0,556242253.0,228344099.0,327898153.0,256453530.0,14354282385.0,110895144.0,11351073.0,99544071.0,50786605.0,1683002537.0,73146212.0,220117562.0,9646906812.0,228769615.0,31222054.0,197547561.0
2080,50597623.0,24921217.0,357276197.0,11049779.0,207484579.0,18042137.0,530744943.0,4028634772.0,554418525.0,228502111.0,325916414.0,255558033.0,14496019063.0,116658472.0,11989207.0,104669265.0,50609266.0,1659286269.0,75314972.0,219348945.0,9632973329.0,237435295.0,32535552.0,204899744.0
2081,50316126.0,24782570.0,355288516.0,10988305.0,206330253.0,17941761.0,527792179.0,4014779201.0,552581534.0,228634129.0,323947405.0,254136254.0,14630469298.0,122625447.0,12652293.0,109973155.0,50327705.0,1678251572.0,75340879.0,218128613.0,9609107129.0,246194717.0,33869289.0,212325427.0
2082,50036196.0,24644693.0,353311893.0,10927172.0,205182349.0,17841943.0,524855845.0,3999851106.0,550667480.0,228714194.0,321953286.0,252722385.0,14757436528.0,128797657.0,13340651.0,115457006.0,50047710.0,1673288305.0,75536061.0,216915069.0,9575226605.0,255037113.0,35221771.0,219815342.0
2083,49757823.0,24507585.0,351346268.0,10866379.0,204040831.0,17742681.0,521935846.0,3983942235.0,548674755.0,228741853.0,319932902.0,251316383.0,14876722731.0,135176356.0,14054567.0,121121790.0,49769274.0,1668151693.0,75697382.0,215708278.0,9531261063.0,263951359.0,36591428.0,227359931.0
2084,49480999.0,24371238.0,349391577.0,10805925.0,202905664.0,17643971.0,519032092.0,3967145940.0,546601927.0,228716700.0,317885228.0,249918201.0,14988128750.0,141762455.0,14794285.0,126968170.0,49492386.0,1662881663.0,75823983.0,214508200.0,9477151062.0,272926003.0,37976628.0,234949375.0
2085,49205715.0,24235650.0,347447761.0,10745807.0,201776813.0,17545810.0,516144494.0,3949557006.0,544447756.0,228638388.0,315809368.0,248527798.0,15091454659.0,148556503.0,15560011.0,132996491.0,49217038.0,1657519084.0,75915037.0,213314799.0,9412848718.0,281949312.0,39375676.0,242573636.0
2086,48931963.0,24100817.0,345514760.0,10686024.0,200654242.0,17448195.0,513272961.0,3931271475.0,542211199.0,228506633.0,313704566.0,247145131.0,15186500121.0,155558675.0,16351910.0,139206765.0,48943222.0,1652105738.0,75969745.0,212128037.0,9338317971.0,291009309.0,40786823.0,250222486.0
2087,48659733.0,23966734.0,343592513.0,10626573.0,199537916.0,17351123.0,510417402.0,3912369652.0,539911018.0,228329510.0,311581508.0,245770157.0,15273064776.0,162768762.0,17170101.0,145598660.0,48670930.0,1646684291.0,75987343.0,210947877.0,9253534800.0,300093820.0,42208273.0,257885547.0
2088,48389018.0,23833397.0,341680961.0,10567452.0,198427801.0,17254591.0,507577731.0,3892929966.0,537546350.0,228106864.0,309439486.0,244402832.0,15350948629.0,170186151.0,18014657.0,152171494.0,48400153.0,1641298266.0,75967102.0,209774283.0,9158487409.0,309190511.0,43638185.0,265552326.0
2089,48119809.0,23700801.0,339780042.0,10508661.0,197323862.0,17158597.0,504753858.0,3873031710.0,535116517.0,227838599.0,307277918.0,243043114.0,15419952458.0,177809824.0,18885605.0,158924219.0,48130882.0,1635992005.0,75908326.0,208607220.0,9053176355.0,318286941.0,45074685.0,273212256.0
2090,47852097.0,23568944.0,337889700.0,10450197.0,196226064.0,17063136.0,501945695.0,3852754864.0,532621031.0,227524687.0,305096344.0,241690961.0,15479878227.0,185638339.0,19782920.0,165855419.0,47863110.0,1630810639.0,75810354.0,207446648.0,8937614635.0,327370603.0,46515869.0,280854733.0
2091,47517282.0,23404034.0,335525521.0,10377078.0,194853091.0,16943747.0,498433633.0,3832179911.0,530059601.0,227165173.0,302894428.0,239999874.0,15530183228.0,193669649.0,20706511.0,172963139.0,47528216.0,1625800052.0,75672565.0,205995165.0,9020988014.0,327903547.0,46744466.0,281159081.0
2092,47184808.0,23240279.0,333177883.0,10304471.0,193489725.0,16825193.0,494946146.0,3810707585.0,527390437.0,226742244.0,300648193.0,238320619.0,15570677618.0,201901436.0,21656248.0,180245188.0,47195666.0,1620497733.0,75539062.0,204553839.0,8987735160.0,328680650.0,47006367.0,281674284.0
2093,46854661.0,23077669.0,330846673.0,10232371.0,192135897.0,16707469.0,491483059.0,3788468297.0,524612770.0,226255548.0,298357223.0,236653115.0,15601174012.0,210330938.0,22631951.0,187698987.0,46865443.0,1614902048.0,75409640.0,203122597.0,8953587175.0,329314253.0,47246333.0,282067921.0
2094,46526823.0,22916197.0,328531773.0,10160776.0,190791542.0,16590569.0,488044203.0,3765593206.0,521726123.0,225704848.0,296021275.0,234997278.0,15621487924.0,218954947.0,23633385.0,195321563.0,46537531.0,1609011542.0,75284078.0,201701369.0,8918717505.0,329800722.0,47463690.0,282337032.0
2095,46201280.0,22755855.0,326233070.0,10089683.0,189456594.0,16474486.0,484629408.0,3742213936.0,518730323.0,225090035.0,293640288.0,233353026.0,15631438223.0,227769804.0,24660257.0,203109547.0,46211912.0,1602824957.0,75162142.0,200290084.0,8883303556.0,330136539.0,47657777.0,282478762.0
2096,45878015.0,22596634.0,323950451.0,10019086.0,188130985.0,16359216.0,481238507.0,3718462281.0,515625502.0,224411127.0,291214376.0,231720280.0,15630847580.0,236771399.0,25712222.0,211059177.0,45888572.0,1596341242.0,75043578.0,198888676.0,8847526586.0,330318313.0,47827949.0,282490364.0
2097,45557011.0,22438528.0,321683803.0,9948984.0,186814653.0,16244752.0,477871330.0,3694401821.0,512491518.0,223702939.0,288788579.0,230098957.0,15619542923.0,245955169.0,26788876.0,219166293.0,45567495.0,1589559575.0,74928124.0,197497072.0,8811571594.0,330342778.0,47973577.0,282369201.0
2098,45238253.0,22281528.0,319433015.0,9879372.0,185507529.0,16131090.0,474527716.0,3670084800.0,509327887.0,222965517.0,286362370.0,228488979.0,15597355887.0,255316101.0,27889760.0,227426342.0,45248664.0,1582479374.0,74815498.0,196115206.0,8775627191.0,330206803.0,48094047.0,282112756.0
2099,44921726.0,22125626.0,317197976.0,9810247.0,184209553.0,16018222.0,471207494.0,3645563842.0,506134248.0,222198948.0,283935300.0,226890265.0,15564123266.0,264848735.0,29014355.0,235834380.0,44932064.0,1575100311.0,74705410.0,194743008.0,8739885482.0,329907395.0,48188766.0,281718628.0
2100,44607413.0,21970816.0,314978575.0,9741605.0,182920658.0,15906144.0,467910503.0,3620891829.0,502910367.0,221403363.0,281507004.0,225302738.0,15519687454.0,274547169.0,30162089.0,244385079.0,44617678.0,1567422325.0,74597554.0,193380412.0,8704541936.0,329441697.0,48257160.0,281184538.0
